gkz,values,name,classIndices,friendlyUrl,type,selected,geometry,count_osm
07337902,[ 7.5 ],Bad Bergzabern,[ 3 ],bad-bergzabern,GEMEINDE,,"MULTIPOLYGON (((7.8626 49.156, 7.8983 49.1479, 7.9169 49.1202, 8.0113 49.157, 8.0401 49.1385, 8.0315 49.1267, 8.102 49.0988, 8.0777 49.072, 8.0557 49.0738, 8.0698 49.0631, 8.0686 49.0007, 8.0682 48.9996, 7.9752 49.0265, 7.9454 49.0555, 7.9106 49.0451, 7.8813 49.0551, 7.888 49.0913, 7.9097 49.0926, 7.9124 49.1143, 7.8596 49.1178, 7.8455 49.1332, 7.8626 49.156)))",6.0
07337904,[ 8.8000000000000007 ],Herxheim,[ 4 ],herxheim,GEMEINDE,,"MULTIPOLYGON (((8.2639 49.1259, 8.2241 49.127, 8.2107 49.1089, 8.1699 49.1358, 8.118 49.1317, 8.1329 49.1711, 8.1511 49.1747, 8.1754 49.1644, 8.1776 49.1687, 8.2165 49.171, 8.2571 49.1703, 8.2639 49.1259)))",4.0
07338906,[ 9.1999999999999993 ],Lambsheim-Heßheim,[ 4 ],lambsheim-hessheim,GEMEINDE,,"MULTIPOLYGON (((8.3106 49.5017, 8.2705 49.4981, 8.2563 49.5334, 8.2817 49.5428, 8.2809 49.5869, 8.3434 49.5951, 8.3425 49.5582, 8.313 49.5518, 8.3228 49.5362, 8.3106 49.5017)))",4.0
07338904,[ 8.0999999999999996 ],Maxdorf,[ 4 ],maxdorf,GEMEINDE,,"MULTIPOLYGON (((8.3106 49.5017, 8.3122 49.4844, 8.2982 49.4769, 8.3191 49.4591, 8.3073 49.453, 8.2834 49.447, 8.2713 49.4788, 8.2526 49.4779, 8.253 49.491, 8.2392 49.4891, 8.2705 49.4981, 8.3106 49.5017)))",3.0
07338907,[ 9.6999999999999993 ],Römerberg-Dudenhofen,[ 5 ],roemerberg-dudenhofen,GEMEINDE,,"MULTIPOLYGON (((8.3796 49.3495, 8.3895 49.3549, 8.3767 49.3414, 8.4088 49.3282, 8.4037 49.3053, 8.467 49.283, 8.4454 49.2668, 8.4131 49.2497, 8.3202 49.2965, 8.3172 49.3085, 8.3147 49.3114, 8.3174 49.316, 8.3796 49.3495)))",4.0
07339903,[ 8.5999999999999996 ],Gau-Algesheim,[ 4 ],gau-algesheim,GEMEINDE,,"MULTIPOLYGON (((7.9952 49.9211, 7.9542 49.9421, 7.9831 49.964, 8.0227 49.9722, 8.0548 49.9296, 8.138 49.959, 8.1047 49.9191, 8.1229 49.9092, 8.0414 49.8889, 7.9915 49.8931, 8.0072 49.907, 7.9952 49.9211)))",4.0
07339901,[ 7.2999999999999998 ],Rhein-Nahe,[ 3 ],rhein-nahe,GEMEINDE,,"MULTIPOLYGON (((7.6649 50.0331, 7.7652 50.0827, 7.7734 50.067, 7.8585 50.0066, 7.8676 49.9784, 7.8769 49.9614, 7.8978 49.9542, 7.8978 49.9303, 7.8461 49.9431, 7.8127 49.933, 7.802 49.9382, 7.8177 49.9569, 7.7346 49.9985, 7.6649 50.0331)))",5.0
07339902,[ 10.199999999999999 ],Bodenheim,[ 5 ],bodenheim,GEMEINDE,,"MULTIPOLYGON (((8.3496 49.9021, 8.2898 49.8784, 8.2774 49.8984, 8.2529 49.8969, 8.2799 49.941, 8.3432 49.9405, 8.3463 49.9335, 8.3496 49.9021)))",4.0
07339906,[ 9.1999999999999993 ],Nieder-Olm,[ 4 ],nieder-olm,GEMEINDE,,"MULTIPOLYGON (((8.05 49.8853, 8.0414 49.8889, 8.1229 49.9092, 8.1047 49.9191, 8.138 49.959, 8.1485 49.9636, 8.2433 49.9473, 8.2247 49.9095, 8.2486 49.8955, 8.247 49.8814, 8.2034 49.868, 8.1769 49.8999, 8.05 49.8853)))",8.0
07340901,[ 6.9000000000000004 ],Dahner Felsenland,[ 3 ],dahner-felsenland,GEMEINDE,,"MULTIPOLYGON (((7.7302 49.1645, 7.7991 49.1878, 7.8217 49.1698, 7.8624 49.1681, 7.8626 49.156, 7.8455 49.1332, 7.8596 49.1178, 7.9124 49.1143, 7.9097 49.0926, 7.888 49.0913, 7.8813 49.0551, 7.9106 49.0451, 7.8674 49.0329, 7.7946 49.0656, 7.7576 49.0453, 7.6959 49.0578, 7.676 49.0448, 7.6315 49.0551, 7.6305 49.0732, 7.6059 49.0813, 7.6428 49.0882, 7.6263 49.1048, 7.6476 49.1226, 7.7105 49.1302, 7.7302 49.1645)))",4.0
07340906,[ 7.2999999999999998 ],Waldfischbach-Burgalben,[ 3 ],waldfischbach-burgalben,GEMEINDE,,"MULTIPOLYGON (((7.6275 49.3418, 7.6693 49.3321, 7.7623 49.3447, 7.7669 49.3157, 7.7986 49.307, 7.7917 49.2935, 7.7594 49.2954, 7.691 49.265, 7.609 49.2661, 7.5693 49.2779, 7.6056 49.324, 7.6322 49.332, 7.6275 49.3418)))",1.0
07340909,[ 8.0 ],Thaleischweiler-Wallhalben,[ 4 ],thaleischweiler-wallhalben,GEMEINDE,,"MULTIPOLYGON (((7.5598 49.3544, 7.605 49.3774, 7.6057 49.3635, 7.6286 49.3591, 7.6275 49.3418, 7.6322 49.332, 7.6056 49.324, 7.5693 49.2779, 7.609 49.2661, 7.6028 49.2326, 7.5691 49.2339, 7.5133 49.2128, 7.5149 49.2006, 7.4885 49.2015, 7.4953 49.2148, 7.4813 49.2219, 7.508 49.2355, 7.4843 49.2416, 7.4704 49.2752, 7.4867 49.2947, 7.4597 49.2864, 7.4414 49.2848, 7.4382 49.2889, 7.4658 49.299, 7.4502 49.3292, 7.4782 49.3412, 7.5026 49.356, 7.5233 49.3358, 7.5598 49.3544)))",1.0
07340908,[ 8.3000000000000007 ],Zweibrücken-Land,[ 4 ],zweibruecken-land,GEMEINDE,,"MULTIPOLYGON (((7.3689 49.1616, 7.3199 49.1898, 7.3625 49.2184, 7.4236 49.2191, 7.4291 49.2289, 7.3997 49.2367, 7.4097 49.2572, 7.4485 49.2699, 7.4102 49.2844, 7.4056 49.3165, 7.3942 49.3162, 7.3779 49.3204, 7.4027 49.3375, 7.3911 49.3533, 7.4019 49.3679, 7.4782 49.3412, 7.4502 49.3292, 7.4658 49.299, 7.4382 49.2889, 7.4414 49.2848, 7.4597 49.2864, 7.4867 49.2947, 7.4704 49.2752, 7.4843 49.2416, 7.508 49.2355, 7.4813 49.2219, 7.4953 49.2148, 7.4885 49.2015, 7.4725 49.181, 7.5079 49.1742, 7.4939 49.1695, 7.4329 49.1655, 7.4456 49.1842, 7.3659 49.1718, 7.3689 49.1616)))",2.0
15083954,[ 5.9000000000000004 ],Westliche Börde,[ 2 ],westliche-boerde,GEMEINDE,,"MULTIPOLYGON (((11.341 51.9022, 11.2738 51.908, 11.2597 51.8985, 11.2777 51.8949, 11.2611 51.8936, 11.1979 51.9262, 11.1747 51.9168, 11.1615 51.9404, 11.1811 51.9553, 11.1515 51.9684, 11.1531 51.9888, 11.2478 51.9904, 11.265 51.9563, 11.2963 51.9585, 11.2982 51.972, 11.3449 51.9625, 11.3734 51.9337, 11.341 51.9022)), ((11.0981 52.0036, 11.0699 52.0379, 11.0162 52.0458, 11.0221 52.0632, 11.0747 52.0914, 11.0776 52.1122, 11.1414 52.1248, 11.1838 52.1066, 11.1382 52.0964, 11.1538 52.0828, 11.1879 52.0872, 11.1289 52.0578, 11.131 52.0319, 11.1712 52.0204, 11.1537 52.0008, 11.0981 52.0036)))",3.0
15083951,[ 5.9000000000000004 ],Elbe-Heide,[ 2 ],elbe-heide,GEMEINDE,,"MULTIPOLYGON (((11.4156 52.3752, 11.4035 52.3751, 11.4069 52.3868, 11.4466 52.3866, 11.5624 52.4108, 11.5874 52.4586, 11.6431 52.4705, 11.6997 52.4591, 11.7326 52.4246, 11.7198 52.4098, 11.7358 52.4044, 11.8003 52.4045, 11.824 52.4217, 11.8404 52.4017, 11.8175 52.3724, 11.8545 52.3563, 11.852 52.3314, 11.8178 52.3342, 11.8196 52.3476, 11.7901 52.353, 11.7904 52.3368, 11.8077 52.335, 11.768 52.3117, 11.7356 52.259, 11.6928 52.261, 11.704 52.2699, 11.6572 52.2961, 11.6048 52.2822, 11.5221 52.2957, 11.5186 52.2706, 11.4888 52.2711, 11.4458 52.2867, 11.4469 52.3198, 11.5266 52.3387, 11.5506 52.3864, 11.4779 52.3717, 11.4222 52.3742, 11.4332 52.3801, 11.4156 52.3752)))",2.0
15083953,[ 6.2999999999999998 ],Obere Aller,[ 2 ],obere-aller,GEMEINDE,,"MULTIPOLYGON (((10.9426 52.1034, 11.0277 52.1305, 11.0444 52.1336, 11.0613 52.1679, 11.0198 52.1779, 11.0143 52.1988, 11.0635 52.2187, 11.0763 52.2201, 11.2355 52.1815, 11.2611 52.1579, 11.3235 52.1717, 11.365 52.1677, 11.3664 52.139, 11.2844 52.1487, 11.2952 52.1234, 11.2651 52.1122, 11.2337 52.1259, 11.2034 52.1043, 11.1838 52.1066, 11.1414 52.1248, 11.0776 52.1122, 11.0747 52.0914, 11.0221 52.0632, 11.0162 52.0458, 10.9647 52.0561, 10.9687 52.088, 10.9426 52.1034)))",5.0
15087952,[ 4.2000000000000002 ],Mansfelder Grund-Helbra,[ 2 ],mansfelder-grund-helbra,GEMEINDE,,"MULTIPOLYGON (((11.5117 51.5996, 11.5307 51.5824, 11.5005 51.5413, 11.5179 51.5137, 11.4572 51.503, 11.4941 51.4907, 11.5038 51.4723, 11.4786 51.4533, 11.4645 51.4806, 11.3963 51.4977, 11.4105 51.5305, 11.4385 51.528, 11.4313 51.5369, 11.4495 51.5419, 11.4504 51.5535, 11.4218 51.547, 11.4496 51.5537, 11.4467 51.5832, 11.5117 51.5996)))",1.0
15089952,[ 5.5 ],Saale-Wipper,[ 2 ],saale-wipper,GEMEINDE,,"MULTIPOLYGON (((11.664 51.8269, 11.6822 51.832, 11.6965 51.8226, 11.6875 51.7918, 11.6472 51.7632, 11.7087 51.7589, 11.7032 51.7419, 11.6932 51.7413, 11.7133 51.7292, 11.6687 51.7153, 11.7327 51.6761, 11.724 51.6562, 11.6935 51.6829, 11.6543 51.6758, 11.6435 51.6892, 11.6606 51.7032, 11.6296 51.7033, 11.6158 51.7041, 11.6237 51.7321, 11.6001 51.7314, 11.6165 51.7458, 11.5503 51.7562, 11.517 51.7914, 11.4825 51.7969, 11.4896 51.8164, 11.5154 51.8104, 11.5491 51.7991, 11.5953 51.829, 11.628 51.8104, 11.664 51.8269)))",0.0
15090953,[ 6.2000000000000002 ],Seehausen,[ 2 ],seehausen,GEMEINDE,,"MULTIPOLYGON (((11.4981 52.9756, 11.5129 53.0071, 11.5563 52.9991, 11.5975 53.036, 11.6293 53.0419, 11.6417 53.0339, 11.6276 53.0113, 11.6838 53.0009, 11.6963 52.9775, 11.7408 52.9891, 11.7855 52.9613, 11.8307 52.9577, 11.8477 52.9503, 11.8282 52.9132, 11.9245 52.8921, 11.9597 52.8801, 11.9638 52.8602, 11.9511 52.8639, 11.9445 52.8383, 11.9165 52.8337, 11.8184 52.8337, 11.7767 52.8502, 11.7011 52.8396, 11.6718 52.8527, 11.6538 52.8051, 11.5473 52.7845, 11.5442 52.7727, 11.5062 52.7731, 11.5362 52.8088, 11.4794 52.8145, 11.468 52.8417, 11.6268 52.8561, 11.613 52.8817, 11.6364 52.8991, 11.6028 52.902, 11.5617 52.9361, 11.5444 52.9349, 11.5481 52.9206, 11.5046 52.9412, 11.4981 52.9756)))",2.0
15090951,[ 5.5999999999999996 ],Arneburg-Goldbeck,[ 2 ],arneburg-goldbeck,GEMEINDE,,"MULTIPOLYGON (((11.9597 52.8801, 12.0068 52.8849, 12.0494 52.8859, 12.0279 52.8836, 12.025 52.8549, 12.0409 52.8381, 12.0224 52.812, 12.0418 52.7326, 12.0147 52.6811, 12.0149 52.6442, 11.9826 52.6455, 11.9743 52.6309, 11.8698 52.6346, 11.9093 52.6479, 11.9094 52.6772, 11.8625 52.6462, 11.8406 52.6631, 11.8456 52.6922, 11.8345 52.6954, 11.7719 52.701, 11.7615 52.6747, 11.6774 52.691, 11.6949 52.7129, 11.761 52.7205, 11.8191 52.7495, 11.8703 52.7423, 11.8755 52.7608, 11.8523 52.7784, 11.892 52.8034, 11.9219 52.8024, 11.9165 52.8337, 11.9445 52.8383, 11.9511 52.8639, 11.9638 52.8602, 11.9597 52.8801)))",1.0
15090952,[ 5.2000000000000002 ],Elbe-Havel-Land,[ 2 ],elbe-havel-land,GEMEINDE,,"MULTIPOLYGON (((12.1712 52.5062, 12.1111 52.5071, 12.0747 52.5399, 11.9905 52.5199, 11.9994 52.5713, 11.9885 52.5757, 12.0149 52.6442, 12.0147 52.6811, 12.0418 52.7326, 12.0224 52.812, 12.0652 52.8185, 12.109 52.7837, 12.1505 52.7871, 12.1554 52.7402, 12.2009 52.729, 12.2393 52.6656, 12.2367 52.6303, 12.17 52.6221, 12.1812 52.5751, 12.1425 52.5281, 12.1885 52.5323, 12.1712 52.5062)))",1.0
09575168,[ 9.1999999999999993 ],Uffenheim,[ 4 ],uffenheim,GEMEINDE,,"MULTIPOLYGON (((10.2318 49.4886, 10.1852 49.4919, 10.1684 49.4747, 10.1381 49.4787, 10.1365 49.4935, 10.1715 49.5063, 10.1544 49.5237, 10.1798 49.5399, 10.1636 49.5524, 10.2233 49.5618, 10.2579 49.5554, 10.2942 49.5423, 10.2454 49.4973, 10.2318 49.4886)))",4.0
08215090,[ 10.4 ],Weingarten (Baden),[ 5 ],weingarten-baden,GEMEINDE,,"MULTIPOLYGON (((8.5434 49.0281, 8.5199 49.0311, 8.4862 49.0582, 8.4868 49.0769, 8.5277 49.0875, 8.5928 49.0599, 8.5434 49.0281)))",2.0
16070004,[ 8.6999999999999993 ],Arnstadt,[ 4 ],arnstadt,GEMEINDE,,"MULTIPOLYGON (((11.0144 50.8602, 11.0142 50.8552, 10.969 50.8344, 10.9997 50.8246, 11.0167 50.8479, 11.0517 50.8341, 11.0364 50.8106, 11.0462 50.7949, 10.9872 50.7714, 10.9994 50.7598, 10.9819 50.7324, 10.9624 50.728, 10.9603 50.7413, 10.9288 50.7493, 10.9307 50.7748, 10.8759 50.7944, 10.8716 50.8174, 10.897 50.8184, 10.9063 50.8535, 10.9818 50.8748, 11.0144 50.8602)))",6.0
01060019,[ 8.1999999999999993 ],Ellerau,[ 4 ],ellerau,GEMEINDE,,"MULTIPOLYGON (((9.8921 53.7522, 9.9013 53.7646, 9.9464 53.7705, 9.9666 53.7681, 9.8921 53.7522)))",0.0
03358002,[ 8.0 ],Bispingen,[ 4 ],bispingen,GEMEINDE,,"MULTIPOLYGON (((9.9378 53.0791, 9.9272 53.1234, 9.8608 53.1587, 9.9351 53.174, 9.9907 53.1778, 9.9987 53.1592, 10.0485 53.1507, 10.0754 53.129, 10.1177 53.106, 10.0637 53.0731, 10.0763 53.066, 10.0409 53.0596, 9.9664 53.058, 9.9378 53.0791)))",1.0
06431016,[ 9.1999999999999993 ],Lorsch,[ 4 ],lorsch,GEMEINDE,,"MULTIPOLYGON (((8.5699 49.6825, 8.5948 49.6532, 8.5977 49.6108, 8.5949 49.6068, 8.5893 49.6044, 8.5649 49.6146, 8.5735 49.6337, 8.5219 49.6225, 8.5142 49.6417, 8.5385 49.6467, 8.5699 49.6825)))",3.0
09187169,[ 11.199999999999999 ],Rohrdorf (RO),[ 6 ],rohrdorf-ro,GEMEINDE,,"MULTIPOLYGON (((12.1292 47.8137, 12.1522 47.8393, 12.1716 47.8372, 12.1698 47.8198, 12.2509 47.81, 12.236 47.799, 12.2486 47.7902, 12.1861 47.7795, 12.1403 47.8054, 12.1292 47.8137)))",1.0
05962016,[ 8.8000000000000007 ],Hemer,[ 4 ],hemer,GEMEINDE,,"MULTIPOLYGON (((7.737 51.4116, 7.7891 51.417, 7.8467 51.3891, 7.8393 51.3608, 7.7727 51.3184, 7.7597 51.316, 7.7209 51.3172, 7.7262 51.3692, 7.7424 51.3713, 7.7449 51.3895, 7.7228 51.3964, 7.737 51.4116)))",8.0
03458014,[ 9.8000000000000007 ],Wildeshausen,[ 5 ],wildeshausen,GEMEINDE,,"MULTIPOLYGON (((8.473 52.8232, 8.3969 52.8253, 8.4059 52.8485, 8.3566 52.852, 8.3317 52.884, 8.3246 52.9119, 8.3072 52.9116, 8.3411 52.94, 8.4256 52.9047, 8.4569 52.908, 8.4771 52.9062, 8.4816 52.8863, 8.4671 52.8823, 8.473 52.8232)))",4.0
05954016,[ 8.4000000000000004 ],Hattingen,[ 4 ],hattingen,GEMEINDE,,"MULTIPOLYGON (((7.2528 51.4136, 7.2559 51.3833, 7.2189 51.3698, 7.2305 51.344, 7.1758 51.3099, 7.1672 51.3127, 7.1456 51.3394, 7.1536 51.3745, 7.1174 51.381, 7.1082 51.4065, 7.1377 51.4252, 7.2528 51.4136)))",11.0
12061112,[ 8.3000000000000007 ],Eichwalde,[ 4 ],eichwalde,GEMEINDE,,"MULTIPOLYGON (((13.6061 52.3735, 13.6285 52.381, 13.6472 52.3687, 13.6134 52.3645, 13.6061 52.3735)))",1.0
01062018,[ 9.3000000000000007 ],Glinde,[ 4 ],glinde,GEMEINDE,,"MULTIPOLYGON (((10.2291 53.5589, 10.2338 53.5263, 10.2105 53.5201, 10.185 53.5338, 10.1949 53.5479, 10.1819 53.5591, 10.2291 53.5589)))",3.0
08426087,[ 10.9 ],Ochsenhausen,[ 5 ],ochsenhausen,GEMEINDE,,"MULTIPOLYGON (((9.8655 48.0308, 9.8659 48.0579, 9.9048 48.0632, 9.904 48.0998, 9.8964 48.1199, 9.9238 48.1195, 9.9933 48.1015, 10.0112 48.0724, 9.9685 48.0856, 9.959 48.0392, 9.9417 48.0319, 9.9052 48.0485, 9.885 48.0179, 9.8655 48.0308)))",1.0
05958016,[ 7.5999999999999996 ],Eslohe (Sauerland),[ 3 ],eslohe-sauerland,GEMEINDE,,"MULTIPOLYGON (((8.2963 51.276, 8.2685 51.2681, 8.2677 51.2427, 8.2134 51.2355, 8.1965 51.2225, 8.1993 51.2002, 8.1513 51.1736, 8.1124 51.1955, 8.0998 51.2147, 8.1192 51.2398, 8.066 51.247, 8.073 51.2644, 8.1035 51.2663, 8.1383 51.2747, 8.1555 51.3163, 8.2119 51.3074, 8.245 51.2783, 8.262 51.2909, 8.2963 51.276)))",2.0
05966016,[ 7.7000000000000002 ],Kirchhundem,[ 3 ],kirchhundem,GEMEINDE,,"MULTIPOLYGON (((7.9515 51.0279, 7.9381 51.0433, 7.9713 51.0573, 8.1371 51.1099, 8.1965 51.1142, 8.2228 51.0928, 8.2462 51.0669, 8.2413 51.0516, 8.2141 51.0216, 8.1889 51.02, 8.1675 51.0058, 8.1267 51.0244, 8.0352 51.0113, 8.023 51.043, 7.9515 51.0279)))",3.0
08335035,[ 9.6999999999999993 ],Hilzingen,[ 5 ],hilzingen,GEMEINDE,,"MULTIPOLYGON (((8.8252 47.7896, 8.8108 47.7819, 8.8124 47.745, 8.8106 47.7418, 8.7402 47.7529, 8.714 47.7653, 8.6925 47.7564, 8.6885 47.7735, 8.73 47.8145, 8.7835 47.8155, 8.8252 47.7896)))",1.0
08118010,[ 9.1999999999999993 ],Bönnigheim,[ 4 ],boennigheim,GEMEINDE,,"MULTIPOLYGON (((9.1011 49.0626, 9.1234 49.055, 9.1324 49.026, 9.1167 49.0082, 9.1087 49.0096, 9.1115 49.0325, 9.0574 49.0165, 9.0297 49.0153, 9.0174 49.0231, 9.0599 49.0251, 9.0639 49.0453, 9.1069 49.0516, 9.1011 49.0626)))",2.0
03351024,[ 8.5 ],Winsen (Aller),[ 4 ],winsen-aller,GEMEINDE,,"MULTIPOLYGON (((9.8832 52.6442, 9.8574 52.6898, 9.805 52.6649, 9.7443 52.6692, 9.7266 52.7059, 9.7612 52.7157, 9.7514 52.7325, 9.8315 52.7462, 9.9085 52.7525, 9.9384 52.7487, 9.9403 52.7309, 9.9793 52.7104, 10.0104 52.7362, 10.0079 52.7147, 10.0316 52.7203, 10.0254 52.699, 10.0446 52.6708, 9.9962 52.6782, 10.0095 52.6689, 9.9927 52.6426, 9.937 52.656, 9.9271 52.6725, 9.905 52.6404, 9.8832 52.6442)))",3.0
06440005,[ 9.5999999999999996 ],Butzbach,[ 5 ],butzbach,GEMEINDE,,"MULTIPOLYGON (((8.6857 50.4832, 8.6669 50.459, 8.7369 50.4425, 8.7073 50.429, 8.7169 50.4073, 8.6702 50.3773, 8.6106 50.3729, 8.5452 50.3693, 8.5162 50.3982, 8.5141 50.3994, 8.5396 50.4171, 8.5774 50.4162, 8.6022 50.4312, 8.5738 50.4463, 8.6285 50.4623, 8.6465 50.4843, 8.6857 50.4832)))",3.0
08215100,[ 9.5 ],Bad Schönborn,[ 5 ],bad-schoenborn,GEMEINDE,,"MULTIPOLYGON (((8.687 49.2293, 8.6907 49.2292, 8.6851 49.1997, 8.6421 49.1898, 8.5868 49.2042, 8.5735 49.2081, 8.5823 49.2213, 8.6376 49.2091, 8.6407 49.2302, 8.6145 49.2409, 8.6469 49.2402, 8.687 49.2293)))",5.0
08237028,[ 9.0999999999999996 ],Freudenstadt (FDS),[ 4 ],freudenstadt-fds,GEMEINDE,,"MULTIPOLYGON (((8.3793 48.4363, 8.3628 48.4203, 8.3585 48.4347, 8.2748 48.4792, 8.2747 48.4794, 8.3836 48.4752, 8.4242 48.4998, 8.4276 48.5608, 8.4704 48.5501, 8.4691 48.5229, 8.4876 48.5098, 8.4836 48.4837, 8.4562 48.4592, 8.4899 48.454, 8.4569 48.4388, 8.3793 48.4363)))",7.0
08416011,[ 11.699999999999999 ],Dußlingen,[ 6 ],dusslingen,GEMEINDE,,"MULTIPOLYGON (((9.0704 48.4834, 9.0754 48.4469, 9.045 48.4356, 9.0102 48.4466, 9.0146 48.4507, 9.0704 48.4834)))",1.0
06535016,[ 7.7999999999999998 ],Schotten,[ 3 ],schotten,GEMEINDE,,"MULTIPOLYGON (((9.0422 50.498, 9.1008 50.5188, 9.1304 50.5496, 9.2428 50.5344, 9.2708 50.5217, 9.2526 50.4624, 9.1439 50.4245, 9.1527 50.4403, 9.1036 50.4363, 9.0861 50.4392, 9.0943 50.4573, 9.0586 50.4711, 9.0772 50.4952, 9.0422 50.498)))",3.0
08117049,[ 9.9000000000000004 ],Süßen,[ 5 ],suessen,GEMEINDE,,"MULTIPOLYGON (((9.7838 48.6686, 9.7608 48.6731, 9.7412 48.6516, 9.7264 48.655, 9.716 48.6701, 9.7127 48.6751, 9.7268 48.6854, 9.7789 48.6894, 9.7838 48.6686)))",3.0
09184142,[ 7.4000000000000004 ],Schäftlarn,[ 3 ],schaeftlarn,GEMEINDE,,"MULTIPOLYGON (((11.4716 47.986, 11.4751 47.9725, 11.453 47.9569, 11.463 47.9654, 11.4284 47.9785, 11.4098 47.9989, 11.433 48.0128, 11.4607 48.0096, 11.4598 47.9838, 11.4716 47.986)))",2.0
09181128,[ 7.7999999999999998 ],Kaufering,[ 3 ],kaufering,GEMEINDE,,"MULTIPOLYGON (((10.859 48.1214, 10.8635 48.1351, 10.8821 48.1242, 10.8862 48.1198, 10.893 48.0771, 10.8764 48.0677, 10.8473 48.0792, 10.8485 48.1001, 10.859 48.1214)))",2.0
16074041,[ 6.5 ],Hermsdorf (SHK),[ 3 ],hermsdorf-shk,GEMEINDE,,"MULTIPOLYGON (((11.8341 50.8978, 11.8542 50.9095, 11.8839 50.8917, 11.872 50.8816, 11.8546 50.871, 11.8341 50.8978)))",3.0
09473121,[ 8.8000000000000007 ],Ebersdorf bei Coburg,[ 4 ],ebersdorf-bei-coburg,GEMEINDE,,"MULTIPOLYGON (((11.0982 50.2618, 11.0997 50.2283, 11.1181 50.2196, 11.1027 50.2106, 11.0893 50.2046, 11.0471 50.2127, 11.0487 50.2376, 11.0305 50.2502, 11.0638 50.265, 11.0932 50.2643, 11.0982 50.2618)))",2.0
12071057,[ 5.9000000000000004 ],Drebkau,[ 2 ],drebkau,GEMEINDE,,"MULTIPOLYGON (((14.3029 51.7025, 14.3394 51.6923, 14.2994 51.6619, 14.3014 51.6425, 14.2688 51.6222, 14.2797 51.6084, 14.2393 51.6149, 14.2265 51.5807, 14.1747 51.5911, 14.2196 51.617, 14.1366 51.6367, 14.1273 51.6397, 14.1196 51.6614, 14.0929 51.6739, 14.1165 51.7105, 14.1321 51.7083, 14.1569 51.7, 14.202 51.7266, 14.3029 51.7025)))",0.0
12065180,[ 7.9000000000000004 ],Leegebruch,[ 3 ],leegebruch,GEMEINDE,,"MULTIPOLYGON (((13.1791 52.7191, 13.1959 52.7451, 13.2136 52.7122, 13.173 52.7062, 13.1791 52.7191)))",2.0
09374162,[ 7.0999999999999996 ],Vohenstrauß,[ 3 ],vohenstrauss,GEMEINDE,,"MULTIPOLYGON (((12.2409 49.6318, 12.2563 49.634, 12.2577 49.6672, 12.3679 49.6603, 12.3749 49.6341, 12.4124 49.6183, 12.3628 49.6069, 12.3817 49.5718, 12.3525 49.5593, 12.3306 49.5823, 12.3041 49.58, 12.2921 49.6202, 12.2393 49.6208, 12.2409 49.6318)))",2.0
03454014,[ 9.5999999999999996 ],Geeste,[ 5 ],geeste,GEMEINDE,,"MULTIPOLYGON (((7.3647 52.6363, 7.3703 52.6261, 7.4171 52.6514, 7.3985 52.6293, 7.4076 52.6103, 7.3799 52.602, 7.2475 52.584, 7.2524 52.5671, 7.1934 52.5494, 7.1623 52.5569, 7.1394 52.5885, 7.1197 52.6039, 7.1335 52.6466, 7.1912 52.6546, 7.2391 52.656, 7.3058 52.6224, 7.319 52.6434, 7.3647 52.6363)))",2.0
09471220,[ 9.4000000000000004 ],Schlüsselfeld,[ 5 ],schluesselfeld,GEMEINDE,,"MULTIPOLYGON (((10.5516 49.7555, 10.5548 49.7695, 10.5247 49.7855, 10.5358 49.793, 10.5673 49.7952, 10.6184 49.7944, 10.7208 49.7883, 10.7156 49.7801, 10.6754 49.7626, 10.7079 49.7474, 10.6711 49.7224, 10.6543 49.7211, 10.6389 49.7416, 10.5516 49.7555)))",1.0
09186143,[ 10.199999999999999 ],Pfaffenhofen an der Ilm (PAF),[ 5 ],pfaffenhofen-an-der-ilm-paf,GEMEINDE,,"MULTIPOLYGON (((11.5844 48.5612, 11.5646 48.5508, 11.5805 48.5507, 11.5716 48.5455, 11.5882 48.5293, 11.5645 48.511, 11.5146 48.5218, 11.4827 48.5092, 11.459 48.5301, 11.3978 48.5395, 11.389 48.5637, 11.4585 48.5872, 11.4929 48.5927, 11.5515 48.5852, 11.5844 48.5612)))",5.0
12066052,[ 7.4000000000000004 ],Calau,[ 3 ],calau,GEMEINDE,,"MULTIPOLYGON (((13.9889 51.7871, 14.0478 51.764, 14.0461 51.743, 13.9981 51.7364, 14.0173 51.7022, 13.9583 51.7103, 13.9237 51.6898, 13.835 51.6824, 13.8087 51.6954, 13.7982 51.737, 13.8442 51.7352, 13.8557 51.7522, 13.8054 51.7843, 13.8378 51.7895, 13.8331 51.829, 13.8548 51.8386, 13.9032 51.8306, 13.8832 51.805, 13.9222 51.8042, 13.9349 51.7616, 13.9616 51.7902, 13.9889 51.7871)))",1.0
10045111,[ 7.2999999999999998 ],Bexbach,[ 3 ],bexbach,GEMEINDE,,"MULTIPOLYGON (((7.2691 49.3229, 7.2373 49.3344, 7.2401 49.3566, 7.2196 49.3638, 7.2617 49.3972, 7.2929 49.4077, 7.3023 49.3862, 7.2739 49.3821, 7.2851 49.3605, 7.3058 49.3592, 7.3008 49.3404, 7.2691 49.3229)))",7.0
